SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020
50,2,3,55,127,Wisconsin,Walworth County,105222,105324
50,2,3,55,129,Wisconsin,Washburn County,16624,16618
50,2,3,55,131,Wisconsin,Washington County,136770,136806
50,2,3,55,133,Wisconsin,Waukesha County,406989,407506
50,2,3,55,135,Wisconsin,Waupaca County,51824,51799
50,2,3,55,137,Wisconsin,Waushara County,24506,24532
50,2,3,55,139,Wisconsin,Winnebago County,171740,171833
50,2,3,55,141,Wisconsin,Wood County,74199,74180
40,4,8,56,0,Wyoming,Wyoming,576872,577669
50,4,8,56,1,Wyoming,Albany County,37068,37107
50,4,8,56,3,Wyoming,Big Horn County,11519,11480
50,4,8,56,5,Wyoming,Campbell County,47028,47146
50,4,8,56,7,Wyoming,Carbon County,14533,14508
50,4,8,56,9,Wyoming,Converse County,13753,13748
50,4,8,56,11,Wyoming,Crook County,7182,7183
50,4,8,56,13,Wyoming,Fremont County,39234,39192
50,4,8,56,15,Wyoming,Goshen County,12508,12520
50,4,8,56,17,Wyoming,Hot Springs County,4619,4621
50,4,8,56,19,Wyoming,Johnson County,8452,8469
50,4,8,56,21,Wyoming,Laramie County,100511,100727
50,4,8,56,23,Wyoming,Lincoln County,19578,19654
50,4,8,56,25,Wyoming,Natrona County,79965,80299
50,4,8,56,27,Wyoming,Niobrara County,2468,2451
50,4,8,56,29,Wyoming,Park County,29629,29670
50,4,8,56,31,Wyoming,Platte County,8602,8632
50,4,8,56,33,Wyoming,Sheridan County,30923,31006
50,4,8,56,35,Wyoming,Sublette County,8730,8740
50,4,8,56,37,Wyoming,Sweetwater County,42268,42194
50,4,8,56,39,Wyoming,Teton County,23330,23381
50,4,8,56,41,Wyoming,Uinta County,20450,20462
50,4,8,56,43,Wyoming,Washakie County,7681,7659
50,4,8,56,45,Wyoming,Weston County,6841,6820
50,4,8,56,45,Wyoming,Weston County,6841,6820
